title,content,comment
5일차 뉴비 질문합니다,안녕하세요현재 크로나항구 딱 도착한 렙 50 5일차 뉴비입니다게임 도중 궁금한점이 생겨 글 남깁니다1. 아크패스 보상 2가지중 하나 선택해야되는데 뭐 선택해야 더 좋을까요?2. 노천온천 이벤트 보상 중 포인트 제외하고 아이템 받기가 되나요?   프레이야온기가 있어도 선택이 안되서요..   포인트를 받아야한다면 보상을 뭐뭐 받아야하나요?3. 프레이야 별 교환? npc한테 뭐 교환해야될까요?4. 배타고 돌아다니면 항협구한다는데 그게 뭐하는걸까요?,"1.보통재련관련템들을받는게좋습니다.2.그건받은아이템과붙어있는템을받을수있는거라그래요.123456이있는데처음엔1만받을수있고그다음엔2또는6을받을수있고만약6을받으면5를받을수도있고그런식이라..3.일단뉴비면재련재료관련은전부받으시는게좋습니다.4.특정시간마다항해에서협동퀘스트라는게생기는데이를할시확률적으로열쇠를주고그밖에도주화를지급하기도합니다열쇠또한특정시간마다열리며들어가서열쇠사용시지도가나온다면이득이지만안나오면좀..그렇죠확률이애초에낮기도하고그래서고인물은잘안하는편이긴합니다., 감사합니다, 1번3번은유튜브검색하시면참고할거많더라구요.2번은설명보시면인접한거만살수있어서,근데결국다사야해요ㅎㅎ4번은저도파티안하고해보니감오더라구요.저녁시간에가서해보시면됩니다.근데퀘하다보면자연스럽게하게되더라구요."
로아 뉴비좀 알려주실분,무작정 점핑권 써서 아이템레벨 1302랩됬는데 뭘 해야될지 모르겠어요재련 각인 뭐라 하시던데 어떻게 하는거죠,"지역체팅에사람들한테물어보는게빨라용ㅎ.ㅎ맵열면중앙에워프타시고위로가시믄망치모양있는곳에제련하는것이에오, 유튜브에로스트아크뉴비가이드쳐서나오는영상몇개보시는걸추천드립니다댓글이나채팅으로설명하기엔내용이좀많아서영상몇개보시는게나을거에요, 추천해주시는유튜브있나요?, 죠니월드"
뉴비인데 에포나퀘 뭐하는게좋나요,골드가 딸려서 골드주는 에포나 하고싶은데 현재 정화연못.모른토 하고있고 두키주식회사는 어제다했어요하나가 남는데 뭐하는게 좋을까요?,슨생님은골드주는에포나하는게아니죠주로파편돌파석실링위주로골드는내실쪽에서많이줍니다그리고음청시간을투자해야죠
뉴비 모코코 카드 셋팅 질문있습니다.,이제 슬슬 카드 셋팅을 해보려고 하는데 많은 분들이 전설 선택 카드팩은 킵해두라고 하시던데전설 랜덤 카드팩은 까도 될까요? 그리고 카드 보관함이 다 차면 세트 효과 없는 카드들은 삭제해도 괜찮을까요? 아직 카드 셋팅을 어떻게 해야하는지 몰라서 질문드립니다.,"랜덤팩은다까셔요~주요카드(남바절세구빛살다보침거숲사랑꾼)빼곤다갈아도무방합니다, 감사합니다~~"
완전 뉴비 악세 질문입니다.,오베 때 잠깐 하다가 요 근래 다시 시작 중인 완전 중고 뉴비입니다.팁게 보고 하는 중인데 이제 템렙 550정도 되었습니다.어비스 던전을 돌고 처음으로 전설 악세를 먹었는데 여기에 절정이라는 각인이 있던데이런건 따로 모아야하나요? 절정도 2짜리밖에 안붙던데아니면 제 렙 때는 그냥 다 갈갈하면 되나요?,"3티어전에는안쓰는건다갈아도되요, 감사합니다다갈갈하겠습니다., 3티어이전엔그냥기본지급되는중갑착용+2다섯부위쓰셔도무방합니다.1302부터악세보시면되요, 넵감사합니다., 1302도그냥주는거써도됨1370까진, 감사합니다."
로아 시작한지 얼마 안된1370찍은 뉴비입니다...,아는 지인한테 물어보니 1370부터 아르고스 가라고 해서 가볼려고 하는데 처음이라 골드로 버스좀 타볼려고 하는데요..골드 내는 방법이 따로 있나요??,"우편으로골드보내면됩니다.유튭에버스타는법보고가세요., 같은섭기사버스를타시면우편으로보내면됩니다타섭기사버스는보석거래로하는데기왕이면같은섭내기사버스타세요, 윗분들말도맞는데들어가서기사한테물어봐도친절하게알려줄겁니당, 아이래서버스글엔서버이름을써놓는구나ㅋㅋ"
뉴비 부캐 질문,조만간 게임 시작하게 되는 뉴비에요.  대충 여기저기 정보 보니까 부캐 키우는거 추천하고 여러 재료 모으는데 있어서 부캐있으면 좋다고 하더라구요.  애초에 원래 성격상 여러가지 직업 키우는거 좋아하고.  근데 이 게임은 같은 직업의 부캐를 여러게 키울 필요가 전혀 없나요?  다른 알피지게임 같은경우 같은 직업이라도 빌드가 확연하게 다르게 키울수 있을경우 같은 직업 부캐를 여러개 키울때도 있는데 이 게임은 어떤가요?  ,"직업에다른빌드를원하시는가면직업마다각각2개씩직각이있는데이걸로플레이가많이달라요근대새캐릭으로만들기보단악세랑각인만바꾸면돼서한캐릭에세팅을여러개만들져, 그렇군요.이게임은한직업으로여러빌드로전환왔다갔다하기쉬운편인가보군요., 같은캐릭여러게키우시는분들도있어요장점이한캐릭에몰빵해도돌려쓸수있는것들이있어서골드를조금아낄수가있죠, 예를들어아바타나보석등, 오글쿤요"
스익으로 본캐 삼을만한 뉴비 직업,"형님들 고민을 너무 오래해서 글한번 올려봅니당아주 오래전 인파50렙,버서커50렙으로  마음의섬11개랑 우르닐이랑 루메 돌다가 접었었는데요도화가 꼬꼬마 캐릭때메 복귀할라했는데 (서폿인지 몰랐음)지인도 없고 솔플위주 될텐데 딜도화가던 서폿이던 할 자신 없어서 직업 고민하다가 4일이 지남 ㅋㅋ유툽 며칠간 다 봤는데  유물 보석 등 이름도 잘 모르겠는 필수로 맞춰야하는게 세팅비가 많이 들더라고요1.유산 스카우터- 세팅비도 적고 성능,가성비 다 좋대서 만들어봤는데 레이저 쏘는거 같은거 취향이 아닌듯함(드론이 개인적으로 별로..)2.데모닉- 나한테는 쉽고 쎄고 싸고 괜찮아 보이는데 시너지가 없다고 파티선호도 떨어진다고함(지인 없어서 솔플하다가 팟안되면 금방 접을것같음) 악세가 매물도 거의없고 많이 비싸다는데 맞는지..3.창술사- 만능이라지만 나중에 세팅비 비싸다고 하고 창 캐릭 별로 안좋아함4.건슬,블레이드- 지금 존나 많고 세팅비 비싸다고 함,열심히 키우다가 3월에 너프될까봐.5.배마-옛날에도 파티 귀족 직업인데 지금은 돈 많이써서 나중되야 쎄다고 해서 진지하게 고민중재미 조금 떨어져도 파티나 길드에서 반겨주는 직업으로 키워야 잘 적응할수 있을것같은데..6.워로드-아직 넴드 경험이 없어서 탱하기 힘들거같고 스익으로 키우기 힘들다고해서 나중에 점핑권 써서 해보려고함7.인파-궁극기 용나오는거 멋있어서 키워봤는데 현재 평이 너무 안좋다고 함8.버서커-이거 키울당시 젤 쉽고 쎈캐릭이었는데 지금도 쎄긴해도 인식이 별로라고 함디트,홀나,기공,스트라이커,데헌,블래스터,바드,서머너,아르,소서,리퍼등은 일단 위에 캐릭중에 본캐로 잡은 후에 손좀 익은후에 점핑권 써서 부캐로 잡던가 하려고 합니다 스익+하익 쓸 본캐로 할만한 직업 뭘해야할까요점핑권은 있는데 기차타는곳 까지 밖에 스토리를 몰라서 스익으로 올리고싶어요파티나 길드 좀 들어가기 너무 어렵지 않고맞춰야 하는 세팅이 너무 비싸지 않고스익+하익으로 키울만한 직업 추천좀 부탁드립니다  센스있어야 하는거 좋아함추천글 다 찾아보면서 고민한건데  위 내용이랑 다른거 있으면 조언좀 부탁드리고추천좀 부탁드립니다   ","저는워로드나인파추천드려요둘다키워보고다른직업4개정도더키워봤는데뉴비들이하기에는워로드인파가좋을거같습니다.워로드로탱커역할을못하실거같으면안전하게카운터스피어라는스킬을들어도괜찮습니다,솔직히탱커포지션이여도남들맞을거를대신맞아야한다이런느낌은아니여서그렇게부담감가질필요없습니다.카운터스피어는롤로치자면피오라응수느낌입니다상대방공격을1회막고반격해서찌릅니다트라이때아좋은스킬이에요, 조언감사합니다~!워로드한번생성해서맛좀봐야겠네요근데스익으로첨부터키울만할지고민이네요배마나데모닉할까했었거든요ㅎㅎ"
1415 방금 찍은 뉴비입니다 ㅠㅠ,"방금 1415를 찍은 건슬링어 입니다..이제 각인을 3333? 을 만들어야한다고 하는데,제가 1325일때 깎았던 타격의 대가 7 아드레날린 6 이동속도 감소 0 돌이 있는데 이게 좋은 돌이라고 하더라구요. 근데 이제 이상태에서 무엇을 해야할지 모르겠어서질문 드립니다. 각인을 어떻게 맞추는게 좋을까요?혹시 몰라 사진 첨부해 드립니다. 골드는 조금 모아둔게 있어서 8000골드 정도 있습니다.","일단돌을바꾸시긴하셔야됩니다..영웅돌과유물돌의체력차이는매우큰편이라..돌부터새로깎으시고그다음악세를구매하셔서3333을맞추셔야됩니다., 아그렇군요그럼유물돌을어떤돌로깎아야할까요?각인이름같은걸알려주실수있을까요?, 돌부분은이제본인이각인을뭘로가느냐에따라서달라요.건슬이시면보통원예타아저(피메or사시)5개를보통주로쓰니까원예돌이나원타돌원저돌등등깎으시면되는데돌값이비쌀수록악세를맞출때싸게맞출수있다라고생각하시면되요.근데또돌을어떻게깎냐에따라악세값이달라지기때문에돌값이비싼원예돌을깎았다고해서수치가77도안되거나하면의미가없어요.만약3333으로계속계실거라면66정도로깎으셔도되긴합니다만1475이후에는각인을33333을해주셔야되기때문에77이나95이상을깎겠다는생각으로하시는게좋습니다.근데지금당장엔돈이없어서나중에돌도새로깎고악세도한번에갈아엎겠다하시면66정도로만깎고3333맞춰쓰심되요., 친절하게가르쳐주셔서감사합니다!, 정말감사합니다방금돌깎았는데원타돌로87돌나왔습니다.꼭3333맞춰볼게요!\, ;;;87돌이요;;?그게그렇게쉽게깎이는게아닌데;;밑에분말씀처럼33331이효율이더좋기는한데저받패널티도있고가격도조금더나갈거라돈조금아끼고3333에서바로33333이나333321로가실거다하시면야3333쓰시고33331로조금이나마더쌔게쓰다가바꾸고싶다하시면33331로가시면되요., 보통피메면원예저타피1원예아타피1로가시죠.저받의페널티를감수할수있다면전자고아니면후자로가세요.돌은가격이싼돌쓰시면됩니다"
내실 뉴비 질문좀요,오르페우스의 별땜시헤르무스 잡으러 다니는데페이튼 내실을 미는데엔켈라두스를 잡아야해요헤르무스 클리어하고엔켈라두스를 다시 잡아도 보스 잡은걸로 인정되나요?그거아니면 헤르무스 보상날리고 잡아야해서 ㅠ답변 부탁드려요,"네, N키누르면나오는모험의서에엔켈라두스얼굴도장찍는건헤르무트잡고또잡아도인정되는데보상(요리재료)은안줍니다., 페이튼모험의서이제시작하시는거면어차피엔켈잡아서얻는요리재료얻어야하니까그냥필보기회쓰셔야함.심지어1트에안나올수도있음, 아감사해요!어차피잡아야하는거군요"
뉴비 군단장 장비 질문있어요,제가 군단장장비 2부위를 모르고 배신으로 맞춰버렸어요악몽으로 다시바꾸고싶은데 품질하나가 99떠버려서 갈기가좀 애매해졌네요다음주 군단장 싹더보기 해서 악몽2부위를 새로만들어서 계승하려고하는데계승하면 기존 배신2부위는 없어지나요 ?아니면 더 좋은 선택지가 있으면 알려주세요..,"놉품질이랑강화계승되고걍짜리됨, 세트변경가능하니당장엔약하더라도그냥참으시다가세트변경조건달성되면변경하시는게좋아요새로만드는골드도아깝고재료도혼돌로바꿔먹음되는데아깝고, 이제2부위나온뉴비인데6유물기다리는건좀가혹한듯.지금뜨신품질최종세팅까지갖고가는건데99면ㄹㅇ개잘뽑으신거니품질값이다생각하고첫댓말대로진행하시는걸추천, 악몽제작후고품질배신장비악몽장비로계승품질은무조건높은거따라감"
